"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"business-investor-model-10-4-2.nlogo"
"Figure 10.1.2"
"04/22/2025 02:27:19:289 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-19","19","-19","19"
"[run number]","investors-n","wealth-start","profit-mean","risk-of-failing-max","decision-time-horizon","sensing-radius","investors-color","businesses-color","failed-businesses-color","[step]","mean [wealth] of investors"
"1","25","0","5000","0.1","5","0","25","105","45","40","58753.7572686453"
"7","25","0","5000","0.1","5","0","25","105","45","41","67939.06064374521"
"3","25","0","5000","0.1","5","0","25","105","45","40","20325.940696135516"
"5","25","0","5000","0.1","5","0","25","105","45","42","27343.826365464483"
"6","25","0","5000","0.1","5","0","25","105","45","45","56339.832454574454"
"8","25","0","5000","0.1","5","0","25","105","45","38","29687.485451077515"
"4","25","0","5000","0.1","5","0","25","105","45","42","64472.181009806314"
"2","25","0","5000","0.1","5","0","25","105","45","36","35475.05875707693"
"9","25","0","5000","0.1","5","0","25","105","45","47","10123.079638694713"
"1","25","0","5000","0.1","5","0","25","105","45","41","45914.289499718754"
"3","25","0","5000","0.1","5","0","25","105","45","41","20834.089213538904"
"8","25","0","5000","0.1","5","0","25","105","45","39","30468.735068211132"
"5","25","0","5000","0.1","5","0","25","105","45","43","27994.869850356496"
"6","25","0","5000","0.1","5","0","25","105","45","46","57591.82873134278"
"1","25","0","5000","0.1","5","0","25","105","45","42","32773.15839178677"
"2","25","0","5000","0.1","5","0","25","105","45","37","36460.47705588462"
"4","25","0","5000","0.1","5","0","25","105","45","43","66007.23293861123"
"9","25","0","5000","0.1","5","0","25","105","45","48","10338.46431185843"
"8","25","0","5000","0.1","5","0","25","105","45","40","31249.984685344753"
"3","25","0","5000","0.1","5","0","25","105","45","42","21342.237730942295"
"7","25","0","5000","0.1","5","0","25","105","45","42","69596.11090334876"
"5","25","0","5000","0.1","5","0","25","105","45","44","28645.913335248508"
"6","25","0","5000","0.1","5","0","25","105","45","47","58843.8250081111"
"1","25","0","5000","0.1","5","0","25","105","45","43","33553.47168682931"
"9","25","0","5000","0.1","5","0","25","105","45","49","10553.848985022145"
"2","25","0","5000","0.1","5","0","25","105","45","38","37445.895354692315"
"8","25","0","5000","0.1","5","0","25","105","45","41","32031.234302478366"
"7","25","0","5000","0.1","5","0","25","105","45","43","71253.1611629523"
"4","25","0","5000","0.1","5","0","25","105","45","44","30222.568243492908"
"3","25","0","5000","0.1","5","0","25","105","45","43","21850.386248345683"
"6","25","0","5000","0.1","5","0","25","105","45","48","60095.82128487943"
"9","25","0","5000","0.1","5","0","25","105","45","50","10769.233658185862"
"1","25","0","5000","0.1","5","0","25","105","45","44","34333.78498187186"
"2","25","0","5000","0.1","5","0","25","105","45","39","38431.31365350001"
"8","25","0","5000","0.1","5","0","25","105","45","42","32812.48391961199"
"5","25","0","5000","0.1","5","0","25","105","45","45","29296.95682014052"
"4","25","0","5000","0.1","5","0","25","105","45","45","27345.07175524305"
"7","25","0","5000","0.1","5","0","25","105","45","44","72910.21142255585"
"3","25","0","5000","0.1","5","0","25","105","45","44","22358.534765749067"
"1","25","0","5000","0.1","5","0","25","105","45","45","26255.924778513116"
"2","25","0","5000","0.1","5","0","25","105","45","40","39416.7319523077"
"6","25","0","5000","0.1","5","0","25","105","45","49","61347.817561647746"
"5","25","0","5000","0.1","5","0","25","105","45","46","29948.00030503253"
"4","25","0","5000","0.1","5","0","25","105","45","46","27952.740016470678"
"8","25","0","5000","0.1","5","0","25","105","45","43","33593.7335367456"
"6","25","0","5000","0.1","5","0","25","105","45","50","62599.813838416056"
"1","25","0","5000","0.1","5","0","25","105","45","46","26839.38977359119"
"7","25","0","5000","0.1","5","0","25","105","45","45","74567.26168215938"
"2","25","0","5000","0.1","5","0","25","105","45","41","40402.15025111539"
"4","25","0","5000","0.1","5","0","25","105","45","47","28560.408277698298"
"1","25","0","5000","0.1","5","0","25","105","45","47","27422.854768669255"
"3","25","0","5000","0.1","5","0","25","105","45","45","22866.683283152455"
"5","25","0","5000","0.1","5","0","25","105","45","47","30599.04378992454"
"2","25","0","5000","0.1","5","0","25","105","45","42","41387.568549923075"
"8","25","0","5000","0.1","5","0","25","105","45","44","27442.682489807747"
"4","25","0","5000","0.1","5","0","25","105","45","48","29168.076538925925"
"3","25","0","5000","0.1","5","0","25","105","45","46","23374.831800555843"
"1","25","0","5000","0.1","5","0","25","105","45","48","28006.319763747324"
"5","25","0","5000","0.1","5","0","25","105","45","48","31250.087274816553"
"7","25","0","5000","0.1","5","0","25","105","45","46","76224.31194176294"
"8","25","0","5000","0.1","5","0","25","105","45","45","28066.37981912156"
"1","25","0","5000","0.1","5","0","25","105","45","49","28589.784758825394"
"3","25","0","5000","0.1","5","0","25","105","45","47","23882.98031795923"
"2","25","0","5000","0.1","5","0","25","105","45","43","42372.98684873076"
"7","25","0","5000","0.1","5","0","25","105","45","47","63633.275746662526"
"8","25","0","5000","0.1","5","0","25","105","45","46","28690.07714843537"
"2","25","0","5000","0.1","5","0","25","105","45","44","43358.405147538455"
"4","25","0","5000","0.1","5","0","25","105","45","49","29775.74480015355"
"7","25","0","5000","0.1","5","0","25","105","45","48","64987.17523063406"
"3","25","0","5000","0.1","5","0","25","105","45","48","24391.12883536262"
"1","25","0","5000","0.1","5","0","25","105","45","50","26893.355708539057"
"5","25","0","5000","0.1","5","0","25","105","45","49","30752.262322557588"
"8","25","0","5000","0.1","5","0","25","105","45","47","29313.774477749186"
"2","25","0","5000","0.1","5","0","25","105","45","45","37713.117406813304"
"7","25","0","5000","0.1","5","0","25","105","45","49","66341.07471460561"
"2","25","0","5000","0.1","5","0","25","105","45","46","38551.18668252027"
"3","25","0","5000","0.1","5","0","25","105","45","49","24899.277352766007"
"7","25","0","5000","0.1","5","0","25","105","45","50","67694.97419857717"
"5","25","0","5000","0.1","5","0","25","105","45","50","31379.859512813866"
"4","25","0","5000","0.1","5","0","25","105","45","50","30383.41306138117"
"8","25","0","5000","0.1","5","0","25","105","45","48","29937.471807062997"
"3","25","0","5000","0.1","5","0","25","105","45","50","25407.425870169398"
"2","25","0","5000","0.1","5","0","25","105","45","47","39389.25595822723"
"8","25","0","5000","0.1","5","0","25","105","45","49","30561.169136376808"
"10","25","0","5000","0.1","5","0","25","105","45","0","0"
"11","25","0","5000","0.1","5","1","25","105","45","0","0"
"8","25","0","5000","0.1","5","0","25","105","45","50","31184.86646569062"
"2","25","0","5000","0.1","5","0","25","105","45","48","40227.325233934185"
"10","25","0","5000","0.1","5","0","25","105","45","1","3539.577343742883"
"2","25","0","5000","0.1","5","0","25","105","45","49","41065.39450964115"
"10","25","0","5000","0.1","5","0","25","105","45","2","7079.154687485765"
"11","25","0","5000","0.1","5","1","25","105","45","1","10221.864535968001"
"10","25","0","5000","0.1","5","0","25","105","45","3","9781.46320707116"
"2","25","0","5000","0.1","5","0","25","105","45","50","41903.4637853481"
"12","25","0","5000","0.1","5","1","25","105","45","0","0"
"10","25","0","5000","0.1","5","0","25","105","45","4","12858.351321462334"
"13","25","0","5000","0.1","5","1","25","105","45","0","0"
"10","25","0","5000","0.1","5","0","25","105","45","5","14704.84662038716"
"11","25","0","5000","0.1","5","1","25","105","45","2","22514.40967742733"
"10","25","0","5000","0.1","5","0","25","105","45","6","17645.815944464593"
"13","25","0","5000","0.1","5","1","25","105","45","1","12244.465805217164"
"10","25","0","5000","0.1","5","0","25","105","45","7","20586.785268542026"
"14","25","0","5000","0.1","5","1","25","105","45","0","0"
"12","25","0","5000","0.1","5","1","25","105","45","1","10012.68512100195"
"10","25","0","5000","0.1","5","0","25","105","45","8","22392.31031307779"
"17","25","0","5000","0.1","5","1","25","105","45","0","0"
"13","25","0","5000","0.1","5","1","25","105","45","2","23696.678415766422"
"15","25","0","5000","0.1","5","1","25","105","45","0","0"
"11","25","0","5000","0.1","5","1","25","105","45","3","34228.63775326465"
"10","25","0","5000","0.1","5","0","25","105","45","9","22569.780575536788"
"13","25","0","5000","0.1","5","1","25","105","45","3","36840.770602133154"
"12","25","0","5000","0.1","5","1","25","105","45","2","21186.71335234203"
"16","25","0","5000","0.1","5","1","25","105","45","0","0"
"14","25","0","5000","0.1","5","1","25","105","45","1","11057.658536359502"
"10","25","0","5000","0.1","5","0","25","105","45","10","24559.713130668224"
"11","25","0","5000","0.1","5","1","25","105","45","4","46818.48580071984"
"17","25","0","5000","0.1","5","1","25","105","45","1","9668.64371786755"
"13","25","0","5000","0.1","5","1","25","105","45","4","44366.05346482164"
"12","25","0","5000","0.1","5","1","25","105","45","3","31172.314773040376"
"10","25","0","5000","0.1","5","0","25","105","45","11","24871.341432374804"
"11","25","0","5000","0.1","5","1","25","105","45","5","59517.0486916757"
"17","25","0","5000","0.1","5","1","25","105","45","2","20113.91386173384"
"10","25","0","5000","0.1","5","0","25","105","45","12","26102.888753210846"
"10","25","0","5000","0.1","5","0","25","105","45","13","28278.12948264508"
"13","25","0","5000","0.1","5","1","25","105","45","5","54408.06562049643"
"15","25","0","5000","0.1","5","1","25","105","45","1","10866.6598744235"
"14","25","0","5000","0.1","5","1","25","105","45","2","23777.084412872486"
"12","25","0","5000","0.1","5","1","25","105","45","4","37443.75144836514"
"10","25","0","5000","0.1","5","0","25","105","45","14","30453.37021207932"
"17","25","0","5000","0.1","5","1","25","105","45","3","28218.26914013002"
"16","25","0","5000","0.1","5","1","25","105","45","1","12477.970232526715"
"13","25","0","5000","0.1","5","1","25","105","45","6","61777.414172113"
"11","25","0","5000","0.1","5","1","25","105","45","6","72215.61158263155"
"18","25","0","5000","0.1","5","1","25","105","45","0","0"
"15","25","0","5000","0.1","5","1","25","105","45","2","22591.958518590673"
"10","25","0","5000","0.1","5","0","25","105","45","15","32628.610941513554"
"12","25","0","5000","0.1","5","1","25","105","45","5","43650.450602473626"
"17","25","0","5000","0.1","5","1","25","105","45","4","39274.532942173195"
"11","25","0","5000","0.1","5","1","25","105","45","7","83676.073267833"
"14","25","0","5000","0.1","5","1","25","105","45","3","37086.971465533956"
"13","25","0","5000","0.1","5","1","25","105","45","7","74242.49821203509"
"16","25","0","5000","0.1","5","1","25","105","45","2","24864.12031599785"
"10","25","0","5000","0.1","5","0","25","105","45","16","32460.103724808178"
"17","25","0","5000","0.1","5","1","25","105","45","5","49337.698836828844"
"11","25","0","5000","0.1","5","1","25","105","45","8","95860.99540003766"
"14","25","0","5000","0.1","5","1","25","105","45","4","50800.8917189295"
"15","25","0","5000","0.1","5","1","25","105","45","3","34317.25716275784"
"17","25","0","5000","0.1","5","1","25","105","45","6","56911.02347166803"
"12","25","0","5000","0.1","5","1","25","105","45","6","50384.78186738927"
"10","25","0","5000","0.1","5","0","25","105","45","17","34488.86020760869"
"13","25","0","5000","0.1","5","1","25","105","45","8","87488.01088848952"
"16","25","0","5000","0.1","5","1","25","105","45","3","35552.45173450698"
"17","25","0","5000","0.1","5","1","25","105","45","7","67288.20983307205"
"11","25","0","5000","0.1","5","1","25","105","45","9","107839.23304785207"
"14","25","0","5000","0.1","5","1","25","105","45","5","64514.811972325064"
"12","25","0","5000","0.1","5","1","25","105","45","7","55093.818497904686"
"15","25","0","5000","0.1","5","1","25","105","45","4","46042.55580692501"
"10","25","0","5000","0.1","5","0","25","105","45","18","35931.81747956674"
"17","25","0","5000","0.1","5","1","25","105","45","8","77698.46438226194"
"13","25","0","5000","0.1","5","1","25","105","45","9","100733.52356494399"
"10","25","0","5000","0.1","5","0","25","105","45","19","31067.816505544797"
"11","25","0","5000","0.1","5","1","25","105","45","10","117711.6906933585"
"12","25","0","5000","0.1","5","1","25","105","45","8","58946.85324387777"
"18","25","0","5000","0.1","5","1","25","105","45","1","10571.361923216149"
"17","25","0","5000","0.1","5","1","25","105","45","9","87580.8817424665"
"16","25","0","5000","0.1","5","1","25","105","45","4","47781.37400135358"
"13","25","0","5000","0.1","5","1","25","105","45","10","102554.79458115068"
"10","25","0","5000","0.1","5","0","25","105","45","20","32361.641921288418"
"15","25","0","5000","0.1","5","1","25","105","45","5","55597.28302533626"
"12","25","0","5000","0.1","5","1","25","105","45","9","56676.12373418574"
"11","25","0","5000","0.1","5","1","25","105","45","11","127307.93030625797"
"10","25","0","5000","0.1","5","0","25","105","45","21","33979.72401735283"
"17","25","0","5000","0.1","5","1","25","105","45","10","97463.29910267105"
"10","25","0","5000","0.1","5","0","25","105","45","22","35597.80611341727"
"13","25","0","5000","0.1","5","1","25","105","45","11","101852.23187595978"
"15","25","0","5000","0.1","5","1","25","105","45","6","67350.83515168229"
"17","25","0","5000","0.1","5","1","25","105","45","11","107100.70388781877"
"18","25","0","5000","0.1","5","1","25","105","45","2","22243.474464822015"
"14","25","0","5000","0.1","5","1","25","105","45","6","76158.3011872071"
"10","25","0","5000","0.1","5","0","25","105","45","23","37215.88820948168"
"12","25","0","5000","0.1","5","1","25","105","45","10","63705.95215184439"
"13","25","0","5000","0.1","5","1","25","105","45","12","108791.37253218304"
"10","25","0","5000","0.1","5","0","25","105","45","24","38833.9703055461"
"18","25","0","5000","0.1","5","1","25","105","45","3","32556.14962595317"
"15","25","0","5000","0.1","5","1","25","105","45","7","79354.23156908146"
"16","25","0","5000","0.1","5","1","25","105","45","5","61037.16343185718"
"10","25","0","5000","0.1","5","0","25","105","45","25","40452.05240161052"
"17","25","0","5000","0.1","5","1","25","105","45","12","116738.1086729664"
"11","25","0","5000","0.1","5","1","25","105","45","12","138248.63594477577"
"12","25","0","5000","0.1","5","1","25","105","45","11","72271.68363972766"
"14","25","0","5000","0.1","5","1","25","105","45","7","89699.70360528889"
"13","25","0","5000","0.1","5","1","25","105","45","13","120536.47803204494"
"18","25","0","5000","0.1","5","1","25","105","45","4","42285.31886024967"
"10","25","0","5000","0.1","5","0","25","105","45","26","42070.13449767494"
"12","25","0","5000","0.1","5","1","25","105","45","12","70456.97495780175"
"10","25","0","5000","0.1","5","0","25","105","45","27","41307.38275955807"
"11","25","0","5000","0.1","5","1","25","105","45","13","150798.92347535575"
"18","25","0","5000","0.1","5","1","25","105","45","5","53709.32971357864"
"15","25","0","5000","0.1","5","1","25","105","45","8","91357.62798648066"
"10","25","0","5000","0.1","5","0","25","105","45","28","41409.913364550106"
"14","25","0","5000","0.1","5","1","25","105","45","8","99980.55932544278"
"12","25","0","5000","0.1","5","1","25","105","45","13","78618.95963879568"
"13","25","0","5000","0.1","5","1","25","105","45","14","132780.0214069003"
"10","25","0","5000","0.1","5","0","25","105","45","29","42888.83884185547"
"16","25","0","5000","0.1","5","1","25","105","45","6","63336.741133912634"
"10","25","0","5000","0.1","5","0","25","105","45","30","44367.76431916082"
"18","25","0","5000","0.1","5","1","25","105","45","6","65163.20347385648"
"12","25","0","5000","0.1","5","1","25","105","45","14","80973.6351864194"
"17","25","0","5000","0.1","5","1","25","105","45","13","122985.42513952305"
"10","25","0","5000","0.1","5","0","25","105","45","31","45846.689796466184"
"15","25","0","5000","0.1","5","1","25","105","45","9","103361.02440387984"
"14","25","0","5000","0.1","5","1","25","105","45","9","112702.59511109487"
"18","25","0","5000","0.1","5","1","25","105","45","7","70201.63841204911"
"17","25","0","5000","0.1","5","1","25","105","45","14","132567.89100790932"
"13","25","0","5000","0.1","5","1","25","105","45","15","145082.78948754983"
"11","25","0","5000","0.1","5","1","25","105","45","14","162761.83181089006"
"16","25","0","5000","0.1","5","1","25","105","45","7","72823.80419280875"
"10","25","0","5000","0.1","5","0","25","105","45","32","31928.17878357881"
"11","25","0","5000","0.1","5","1","25","105","45","15","175033.69819310485"
"17","25","0","5000","0.1","5","1","25","105","45","15","142211.70025701352"
"12","25","0","5000","0.1","5","1","25","105","45","15","89781.12697941496"
"15","25","0","5000","0.1","5","1","25","105","45","10","115364.42082127897"
"13","25","0","5000","0.1","5","1","25","105","45","16","151875.26713409662"
"18","25","0","5000","0.1","5","1","25","105","45","8","76740.93507363113"
"14","25","0","5000","0.1","5","1","25","105","45","10","125517.82716321357"
"11","25","0","5000","0.1","5","1","25","105","45","16","186936.5835084591"
"16","25","0","5000","0.1","5","1","25","105","45","8","78596.86080584758"
"10","25","0","5000","0.1","5","0","25","105","45","33","17771.055631847124"
